State,ElectionDate,MapType,District,DemocratVote,RepublicanVote,Winner
MN,2018,current,5,241407.47925807707,112975.45178631111,Democrat
MN,2018,current,6,123491.36439035562,181911.2964202264,Republican
MN,2018,current,7,145074.53558398393,137382.8068022571,Democrat
MN,2018,current,8,142583.6180502898,158643.94140264895,Republican
MO,2016,current,1,229640.0403833579,107224.6813873744,Democrat
MO,2016,current,2,165464.85381217275,196449.49843510796,Republican
MO,2016,current,3,100071.82304437882,250427.61305766276,Republican
MO,2016,current,4,92470.16141181558,224754.55631565087,Republican
MO,2016,current,5,186534.16659449486,140300.2050434262,Democrat
MO,2016,current,6,104189.22418870742,222375.3318338592,Republican
MO,2016,current,7,92606.02020852841,228985.994239668,Republican
MO,2016,current,8,70329.71035654418,230006.11968725035,Republican
MO,2018,current,1,223705.86514479297,81089.03992589435,Democrat
MO,2018,current,2,168671.72014002863,153651.2566745027,Democrat
MO,2018,current,3,104793.29489918443,210896.48624872518,Republican
MO,2018,current,4,93764.91200011654,184700.6279688225,Republican
MO,2018,current,5,172154.09812502132,115016.3006971846,Democrat
MO,2018,current,6,99261.60546852404,185711.73985822822,Republican
MO,2018,current,7,88505.87823627482,196143.30098517006,Republican
MO,2018,current,8,65238.62598605721,191272.24764147215,Republican
MS,2016,current,1,84244.90332063776,206797.49246213725,Republican
MS,2016,current,2,188338.55459127002,94292.43925225352,Democrat
MS,2016,current,3,100011.49905511156,198106.80228058904,Republican
MS,2016,current,4,77301.0430329807,181613.2660050202,Republican
MS,2018,current,1,75137.21297258128,155294.12153015574,Republican
MS,2018,current,2,148310.11437465582,11811.936786955399,Democrat
MS,2018,current,3,91135.60097885021,143755.03573297846,Republican
MS,2018,current,4,56621.071673912695,134792.9059499104,Republican
MT,2016,current,1,205919,285358,Republican
MT,2018,current,1,226251,251291,Republican
NC,2016,current,1,234491.39602051867,110864.29197573927,Democrat
NC,2016,current,2,169024.65640921448,204178.5953610583,Republican
NC,2016,current,3,109484.42328920387,211127.58287088101,Republican
NC,2016,current,4,279505.0925987101,145282.84442914417,Democrat
NC,2016,current,5,147670.5019874267,207202.48708471673,Republican
NC,2016,current,6,142849.8661854606,204047.98517470414,Republican
NC,2016,current,7,138751.30978461402,211805.57875573938,Republican
NC,2016,current,8,137680.89178644554,192089.84459722234,Republican
NC,2016,current,9,139726.98127247937,172489.68670903658,Republican
NC,2016,current,10,124711.29089038557,224244.75662881043,Republican
NC,2016,current,11,133578.81769735774,226894.5907241935,Republican
NC,2016,current,12,232012.36486807806,132409.95638761428,Democrat
NC,2016,current,13,153173.407210105,204687.79930113986,Republican
NC,2018,current,1,179134.22617804352,78668.16957177299,Democrat
NC,2018,current,2,143360.39067764315,148370.83824449914,Republican
NC,2018,current,3,7849.820860321755,4105.885012779174,Democrat
NC,2018,current,4,246022.63282154375,98343.72345221406,Democrat
NC,2018,current,5,118243.46191068455,157942.69733536593,Republican
NC,2018,current,6,120661.92990952625,155738.44900481697,Republican
NC,2018,current,7,122280.8443706466,156318.70369755733,Republican
NC,2018,current,8,117001.8962830243,142033.56967749665,Republican
NC,2018,current,9,126409.93284865595,122605.57626809209,Democrat
NC,2018,current,10,108239.04822957888,166816.05168795155,Republican
NC,2018,current,11,120312.41648921998,174519.36416792328,Republican
NC,2018,current,12,210653.84198664234,87280.92314634254,Democrat
NC,2018,current,13,128002.55743446879,151046.04873318825,Republican
ND,2016,current,1,80377,233980,Republican
ND,2018,current,1,114377,193568,Republican
NE,2016,current,1,86496.51121304139,190789.60559000826,Republican
NE,2016,current,2,134546.85339020364,139984.22564468454,Republican
NE,2016,current,3,25.635396754967175,63.16876530722836,Republican
NE,2018,current,1,93409.97533105074,143166.90203138566,Republican
NE,2018,current,2,112151.93375472614,118518.45030978494,Republican
NE,2018,current,3,49491.09091422314,162996.64765882943,Republican
NH,2016,current,1,163253.0747918815,164766.70031190597,Republican
NH,2016,current,2,173197.9252081186,151234.29968809403,Democrat
NH,2018,current,1,153234.61796165162,134238.6611583897,Democrat
NH,2018,current,2,157714.38203834844,114673.3388416103,Democrat
NJ,2016,current,1,180800.68399707353,120418.218390811,Democrat
NJ,2016,current,2,111285.86686224905,170074.59952387653,Republican
NJ,2016,current,3,124141.88512557076,189270.95253803267,Republican
NJ,2016,current,4,124205.13666577279,191939.27293372984,Republican
NJ,2016,current,5,151548.8862278488,145396.31643267628,Democrat
NJ,2016,current,6,161199.6990721534,117778.90633724758,Democrat
NJ,2016,current,7,144225.88784393424,170964.57878150666,Republican
NJ,2016,current,8,141743.1913621587,58072.62601795713,Democrat
NJ,2016,current,9,177037.2163712046,88398.12785495906,Democrat
NJ,2016,current,10,186665.71766341216,48737.04269358269,Democrat
NJ,2016,current,11,141033.10606978362,144808.38333783098,Republican
NJ,2016,current,12,177732.72273883846,95771.97515778948,Democrat
NJ,2018,current,1,166255.47295523228,88968.51516410001,Democrat
NJ,2018,current,2,123009.1517488517,107838.08894857994,Democrat
NJ,2018,current,3,145102.53190015903,143188.3208225942,Democrat
NJ,2018,current,4,127338.2287583932,150901.61290942112,Republican
NJ,2018,current,5,130850.35419400966,108060.05004350716,Democrat
NJ,2018,current,6,143496.32858487475,95746.67625056276,Democrat
NJ,2018,current,7,150401.09375042794,129219.73746555517,Democrat
NJ,2018,current,8,126932.55361974309,45353.31119887581,Democrat
NJ,2018,current,9,144540.8883847253,65089.37143090209,Democrat
NJ,2018,current,10,176924.24272207252,37200.140757526635,Democrat
NJ,2018,current,11,145806.46567971632,95428.06359013211,Democrat
NJ,2018,current,12,163089.68770179432,76002.11141824297,Democrat
NM,2016,current,1,177472.05932600365,98667.13577192041,Democrat
NM,2016,current,2,88019.08989746698,142590.98221295426,Republican
NM,2016,current,3,171440.85077652938,101865.88201512535,Democrat
NM,2018,current,1,146789.3986679621,89647.61355230748,Democrat
NM,2018,current,2,102044.56138904931,97990.08392690057,Democrat
NM,2018,current,3,155192.0399429886,77063.30252079194,Democrat
NV,2016,current,1,128922.77331461174,97602.29391711882,Democrat
NV,2016,current,2,115838.02480891427,183589.78316102686,Republican
NV,2016,current,3,148275.72901701304,92954.33929245546,Democrat
NV,2016,current,4,115076.47285946088,123957.58362939899,Republican
NV,2018,current,1,121665.56325524051,83745.34162907506,Democrat
NV,2018,current,2,120270.92291608217,168456.2141863359,Republican
NV,2018,current,3,139929.1189921346,79757.27400999423,Democrat
NV,2018,current,4,109138.39483654263,107442.17017459488,Democrat
NY,2016,current,1,126219.56320669055,177365.44177667884,Republican
NY,2016,current,2,135638.29252960396,176892.1751892782,Republican
NY,2016,current,3,179185.8108584635,122728.54808372173,Democrat
NY,2016,current,4,160080.16383403662,157911.82377618636,Democrat
NY,2016,current,5,165902.41168189512,51794.10639532119,Democrat
NY,2016,current,6,178406.56977985596,25263.772432230533,Democrat
NY,2016,current,7,190689.7357148971,23621.4179743796,Democrat
NY,2016,current,8,172935.30519712725,25469.609583786536,Democrat
NY,2016,current,9,179439.05131288842,20851.40748044926,Democrat
NY,2016,current,10,220765.7383019995,30061.970492083543,Democrat
NY,2016,current,11,129761.76772282583,116862.02124769181,Democrat
NY,2016,current,12,218970.43534847745,41396.57498200067,Democrat
NY,2016,current,13,211183.42012034488,32857.192705973226,Democrat
NY,2016,current,14,164540.18879656057,26961.151072099954,Democrat
NY,2016,current,15,167499.86394455642,12022.098844510834,Democrat
NY,2016,current,16,142927.59572951234,11222.255427926604,Democrat
NY,2016,current,17,62107.071701871864,6401.011628633528,Democrat
NY,2016,current,18,152669.34657632618,117161.31767873958,Democrat
NY,2016,current,19,139703.30318504898,158158.27022056212,Republican
NY,2016,current,20,204459.7054647461,111667.37953484971,Democrat
NY,2016,current,21,89548.53986400564,172746.33326810712,Republican
NY,2016,current,22,113237.43527563197,130879.56571617174,Republican
NY,2016,current,23,119567.89404147968,162642.38799262326,Republican
NY,2016,current,24,119585.1190295916,182432.3188726906,Republican
NY,2016,current,25,183128.68668628356,144701.63630883076,Democrat
NY,2016,current,26,204535.8756929664,120042.12556114125,Democrat
NY,2016,current,27,117715.1084023116,170323.08575333084,Republican
NY,2018,current,1,111728.84487966138,122083.03763709778,Republican
NY,2018,current,2,116700.24277665163,121804.1538373784,Republican
NY,2018,current,3,135340.31598321398,82427.78467785117,Democrat
NY,2018,current,4,124213.83750907565,108831.57952593495,Democrat
NY,2018,current,5,88464.97137094417,15563.554655016098,Democrat
NY,2018,current,6,86096.11397181555,5241.665395481095,Democrat
NY,2018,current,7,145078.3044726481,14615.463635525584,Democrat
NY,2018,current,8,135400.25541335004,18272.739048949126,Democrat
NY,2018,current,9,142930.231531494,18030.118189405242,Democrat
NY,2018,current,10,176659.77042313176,17706.36376441604,Democrat
NY,2018,current,11,124359.22516157178,69542.79604268639,Democrat
NY,2018,current,12,167520.15938009208,20416.9280874727,Democrat
NY,2018,current,13,166972.20136492545,17566.899854261243,Democrat
NY,2018,current,14,95037.29105889407,7077.389984928122,Democrat
NY,2018,current,15,125562.05025030146,7490.279783964697,Democrat
NY,2018,current,16,180927.01234248985,7751.459833302753,Democrat
NY,2018,current,17,160102.63443124644,4666.538432789863,Democrat
NY,2018,current,18,129612.36058549154,97120.56605298298,Democrat
NY,2018,current,19,127162.39451650111,119663.92493592313,Democrat
NY,2018,current,20,162847.98096407385,90029.76149808808,Democrat
NY,2018,current,21,93499.16773502155,120880.03735659269,Republican
NY,2018,current,22,118924.02824528457,117656.96484051643,Democrat
NY,2018,current,23,102860.20922817281,123561.48221080545,Republican
NY,2018,current,24,114913.23898492543,130340.2568359948,Republican
NY,2018,current,25,152172.99198573,106873.17462062408,Democrat
NY,2018,current,26,174534.5418898672,80345.63703587068,Democrat
NY,2018,current,27,114726.62354342378,113503.44222613996,Democrat
OH,2016,current,1,146314.29917153914,214123.32033171714,Republican
OH,2016,current,2,109181.19262248167,219657.89685872407,Republican
OH,2016,current,3,185883.6895145619,137686.74213881462,Democrat
OH,2016,current,4,97007.76300013236,213459.9643633695,Republican
OH,2016,current,5,106315.61764374803,220758.68635118692,Republican
OH,2016,current,6,93173.47442761676,203433.37780790278,Republican
OH,2016,current,7,98005.40776804111,202289.83215555933,Republican
OH,2016,current,8,87912.76870826734,222263.4448780071,Republican
OH,2016,current,9,176398.66744773867,130471.36690909007,Democrat
OH,2016,current,10,109505.1976621752,214751.0591837887,Republican
OH,2016,current,11,243015.21124345865,97157.6320383965,Democrat
OH,2016,current,12,120714.79242721859,227149.97078336694,Republican
OH,2016,current,13,189853.89268129587,134069.69842763792,Democrat
OH,2016,current,14,141199.22310412765,184891.33750539547,Republican
OH,2016,current,15,119987.90010836632,200745.3843803421,Republican
OH,2016,current,16,130053.90246923032,173107.28588670114,Republican
OH,2018,current,1,146190.60569791804,154782.45529294887,Republican
OH,2018,current,2,104661.2978836683,161799.65696513618,Republican
OH,2018,current,3,187123.47642921924,93221.7848001569,Democrat
OH,2018,current,4,87884.21862490963,167158.20389489632,Republican
OH,2018,current,5,94127.98585492885,159091.377251374,Republican
OH,2018,current,6,77703.04761733439,161871.12969539154,Republican
OH,2018,current,7,104537.82380139033,153009.85875179234,Republican
OH,2018,current,8,84775.99604052724,168896.21795264364,Republican
OH,2018,current,9,149400.7505890434,99728.51156923512,Democrat
OH,2018,current,10,114278.42991412949,152952.91797280416,Republican
OH,2018,current,11,214006.6218610547,73138.21821129271,Democrat
OH,2018,current,12,143490.1410685108,160802.13286527502,Republican
OH,2018,current,13,145283.42743683685,118304.49002991227,Democrat
OH,2018,current,14,129963.50854701761,141911.93916543425,Republican
OH,2018,current,15,112893.50501139581,148494.136261327,Republican
OH,2018,current,16,122799.16362211494,130239.9693203799,Republican
OK,2016,current,1,1497.3955467960238,5678.645861883722,Republican
OK,2016,current,2,61570.68588670452,186315.24114873458,Republican
OK,2016,current,3,62366.79686966497,224406.83961997842,Republican
OK,2016,current,4,76607.50391824453,203452.32168271864,Republican
OK,2016,current,5,103179.61777858995,161837.95168668465,Republican
OK,2018,current,1,102616.13144742323,148746.76688239045,Republican
OK,2018,current,2,65559.80039404437,141798.6739482144,Republican
OK,2018,current,3,61051.923591021245,172174.0244966615,Republican
OK,2018,current,4,79247.72360604159,148990.26115980413,Republican
OK,2018,current,5,119976.42096146954,118821.2735129295,Democrat
OR,2016,current,1,215901.5594426439,134861.53538709166,Democrat
OR,2016,current,2,108680.61549246564,270653.05945930025,Republican
OR,2016,current,3,287705.42257000017,20757.161974253388,Democrat
OR,2016,current,4,219406.31688648782,161866.09531167126,Democrat
OR,2016,current,5,195157.0856084025,142756.14786768344,Democrat
OR,2018,current,1,200554.77156648436,107702.61780245292,Democrat
OR,2018,current,2,141871.9824010511,203002.46894566482,Republican
OR,2018,current,3,287678.2350160356,70284.28292559397,Democrat
OR,2018,current,4,204240.5933503855,152018.30536082305,Democrat
OR,2018,current,5,171542.41766604345,137269.32496546514,Democrat
PA,2016,current,1,215950.40410560498,57133.68945052574,Democrat
PA,2016,current,2,223604.12135439977,35204.87067315328,Democrat
PA,2016,current,3,17279.685936217622,25724.757913009504,Republican
PA,2016,current,4,113571.13818429018,220205.1965150586,Republican
PA,2016,current,5,86212.0111830125,184591.97686565696,Republican
PA,2016,current,6,135464.29265274413,175184.43301940474,Republican
PA,2016,current,7,143938.61615947817,184692.74052056397,Republican
PA,2016,current,8,167540.60347864113,195009.48338496816,Republican
PA,2016,current,9,99786.33225243876,175903.9652565009,Republican
PA,2016,current,10,93342.4737470265,203842.9762822841,Republican
PA,2016,current,11,118679.01719973437,195245.21643417777,Republican
PA,2016,current,12,121003.91883345497,148105.08264320873,Republican
PA,2016,current,13,164781.39521601936,65205.511191837846,Democrat
PA,2016,current,14,190318.31829677924,92408.52521302289,Democrat
PA,2016,current,15,129209.07406308247,180266.94168790948,Republican
PA,2016,current,16,131944.8518242826,188430.32444635755,Republican
PA,2016,current,17,146034.9648969737,154167.41290364807,Republican
PA,2016,current,18,87179.78061581998,76675.89559871148,Democrat
PA,2018,current,1,210254.00954643893,47968.55999306378,Democrat
PA,2018,current,2,226336.17443058928,39166.35639563277,Democrat
PA,2018,current,3,112501.2190717317,143805.7930133574,Republican
PA,2018,current,4,120650.30664053086,160795.48365502057,Republican
PA,2018,current,5,95963.13752117078,146316.65871010994,Republican
PA,2018,current,6,168458.08771388384,132667.2873897955,Democrat
PA,2018,current,7,168125.10850446057,132532.2351443427,Democrat
PA,2018,current,8,163773.4837649595,166398.81798837023,Republican
PA,2018,current,9,78208.85157689288,160194.90040504764,Republican
PA,2018,current,10,86651.28075175673,156161.0578227917,Republican
PA,2018,current,11,114986.6233541038,142993.66224644647,Republican
PA,2018,current,12,97167.9019055452,122123.48559275371,Republican
PA,2018,current,13,218905.62888235465,71726.02290207494,Democrat
PA,2018,current,14,91271.1711843748,58297.171351848214,Democrat
PA,2018,current,15,127887.4128558384,121095.58204241785,Democrat
PA,2018,current,16,134232.49109270153,141820.02024545823,Republican
PA,2018,current,17,128903.649652526,116119.93220383524,Democrat
PA,2018,current,18,95897.46155014083,119087.97289763301,Republican
RI,2016,current,1,129658.48251534377,69593.73951630121,Democrat
RI,2016,current,2,133989.51748465624,71730.26048369877,Democrat
RI,2018,current,1,116678.98735264843,60605.039418003544,Democrat
RI,2018,current,2,125896.01264735158,69232.96058199645,Democrat
SC,2016,current,1,119111.03509573214,170121.00870546838,Republican
SC,2016,current,2,112918.71409177185,167824.77403157487,Republican
SC,2016,current,3,74794.22273891329,201488.8179701417,Republican
SC,2016,current,4,91263.2473499431,195612.21663593972,Republican
SC,2016,current,5,117835.93299362471,174790.87865558054,Republican
SC,2016,current,6,171703.81995389235,108747.23067313002,Democrat
SC,2016,current,7,113174.0277761225,175126.07332816476,Republican
SC,2018,current,1,133543.82828591097,128116.22063243587,Democrat
SC,2018,current,2,107398.86118909465,132514.64384600674,Republican
SC,2018,current,3,70655.91724841105,155238.16699534864,Republican
SC,2018,current,4,88754.70571821771,144011.8577379955,Republican
SC,2018,current,5,104857.41977741937,140416.54800117144,Republican
SC,2018,current,6,156647.08323284116,85328.65846259515,Democrat
SC,2018,current,7,96482.18454810506,141867.90432444666,Republican
SD,2016,current,1,132810,237163,Republican
SD,2018,current,1,121002,202673,Republican
TN,2016,current,1,39204.10607563268,198385.26189016714,Republican
TN,2016,current,2,68171.86974121598,212271.83138689923,Republican
TN,2016,current,3,77667.10283537197,176153.1523209245,Republican
TN,2016,current,4,86822.48004125814,164860.3539733634,Republican
TN,2016,current,5,170542.10469919897,102794.47053198537,Democrat
TN,2016,current,6,62594.596716663844,201873.09038282186,Republican
TN,2016,current,7,66598.31181640147,201808.04273147086,Republican
TN,2016,current,8,84418.3995241547,151180.6045017581,Republican
TN,2016,current,9,158162.02855010214,84413.19228060952,Democrat
TN,2018,current,1,47288.977361590994,172628.65074804428,Republican
TN,2018,current,2,86881.78681989915,172830.58996746482,Republican
TN,2018,current,3,85109.90536103204,156247.9466753599,Republican
TN,2018,current,4,76516.11313713713,145621.767020581,Republican
TN,2018,current,5,177177.74321487886,84419.64072191846,Democrat
TN,2018,current,6,70794.99575121916,172457.69682715085,Republican
TN,2018,current,7,82550.05027998572,171427.0850392437,Republican
TN,2018,current,8,78115.05829717813,130605.34632862496,Republican
TN,2018,current,9,139719.36977707874,70572.276671612,Democrat
TX,2016,current,1,61690.63704230985,192461.28581667168,Republican
TX,2016,current,2,100684.84792789417,107350.2546137157,Republican
TX,2016,current,3,101303.32154073953,190030.40816545032,Republican
TX,2016,current,4,3012.726925565883,218357.1714084695,Republican
TX,2016,current,5,34948.49369335759,157712.85779998772,Republican
TX,2016,current,6,100521.44845093822,153535.43006980035,Republican
TX,2016,current,7,113930.27342053836,91854.50535249748,Democrat
TX,2016,current,8,9417.81446438891,12556.913750989228,Republican
TX,2016,current,9,139237.1202527457,82326.76002058783,Democrat
TX,2016,current,10,125136.0579742043,136308.732269998,Republican
TX,2016,current,11,572.7914259176111,202003.2050928443,Republican
TX,2016,current,12,78983.81443762982,184904.5548796014,Republican
TX,2016,current,13,874.3062510626561,200035.86655928445,Republican
TX,2016,current,14,99643.39170603032,168325.47030429885,Republican
TX,2016,current,15,103717.24341678455,67575.22342311635,Democrat
TX,2016,current,16,146834.94862978562,2698.087990385261,Democrat
TX,2016,current,17,100457.071325835,145581.5788401806,Republican
TX,2016,current,18,107660.7535343388,96234.6321508807,Democrat
TX,2016,current,19,0.0,176825.9477499991,Republican
TX,2016,current,20,128179.88121992577,71297.09855629348,Democrat
TX,2016,current,21,122208.37380059913,155769.0595074338,Republican
TX,2016,current,22,141367.36343150807,145920.27716552623,Republican
TX,2016,current,23,115936.68849238759,78102.7363209422,Democrat
TX,2016,current,24,102416.7999454682,109249.4225281417,Republican
TX,2016,current,25,103782.49587700849,160803.39118958032,Republican
TX,2016,current,26,94405.21509224406,202582.57792925136,Republican
TX,2016,current,27,90560.64934876043,141605.35285786295,Republican
TX,2016,current,28,123828.43326101406,49511.430103062085,Democrat
TX,2016,current,29,80651.282877582,120933.14030605846,Republican
TX,2016,current,30,81192.67157030478,90917.96957433563,Republican
TX,2016,current,31,104599.54602918561,163943.81383868057,Republican
TX,2016,current,32,81323.84297445658,100510.51289642786,Republican
TX,2016,current,33,80941.35389965138,117528.39687046336,Republican
TX,2016,current,34,103735.57667234438,63266.73786984171,Democrat
TX,2016,current,35,135830.9066066667,104201.6685892072,Democrat
TX,2016,current,36,40946.85648082632,178403.52763813216,Republican
TX,2018,current,1,60865.697018660634,167743.37255185802,Republican
TX,2018,current,2,110311.9069836439,88200.7161343238,Democrat
TX,2018,current,3,139035.12410911545,166624.68889453931,Republican
TX,2018,current,4,56510.61204998642,187947.12546954042,Republican
TX,2018,current,5,84987.36938717152,128119.44108558126,Republican
TX,2018,current,6,112475.28373324405,131993.68969497835,Republican
TX,2018,current,7,124823.80400661746,75469.15637421547,Democrat
TX,2018,current,8,67375.15545907107,190884.51016502018,Republican
TX,2018,current,9,151749.24275168523,65974.92453850887,Democrat
TX,2018,current,10,143746.84265223157,115495.1474416003,Democrat
TX,2018,current,11,40177.330664773675,174987.92518711646,Republican
TX,2018,current,12,88236.87311121366,162338.3725598391,Republican
TX,2018,current,13,35229.43192840053,168967.46578818912,Republican
TX,2018,current,14,92852.0876731477,143307.85314359915,Republican
TX,2018,current,15,99387.6036765927,57917.794817544236,Democrat
TX,2018,current,16,120128.89109821193,44612.231047655274,Democrat
TX,2018,current,17,115593.2384277007,132514.08783326103,Republican
TX,2018,current,18,117954.81916180899,79067.93983091705,Democrat
TX,2018,current,19,49947.46298023424,152373.3094298285,Republican
TX,2018,current,20,129432.86383990388,51580.640348957044,Democrat
TX,2018,current,21,141224.2250245164,137329.54153365456,Democrat
TX,2018,current,22,150515.82442889287,115739.49049251674,Democrat
TX,2018,current,23,105113.8663792542,73210.89378407948,Democrat
TX,2018,current,24,143512.96643671382,87389.11957689111,Democrat
TX,2018,current,25,122325.3129672761,141740.5229968247,Republican
TX,2018,current,26,116624.25065669155,176827.71297412124,Republican
TX,2018,current,27,78384.24995354253,124446.15449539691,Republican
TX,2018,current,28,117759.83615543295,18444.106201597693,Democrat
TX,2018,current,29,88362.81722623101,99360.63605762713,Republican
TX,2018,current,30,138340.79270404205,61575.50893652158,Democrat
TX,2018,current,31,135991.0769734534,142255.30738912578,Republican
TX,2018,current,32,136685.50007348027,71086.04869857675,Democrat
TX,2018,current,33,108833.30072915481,90687.08118982827,Democrat
TX,2018,current,34,86674.3331355241,57281.91885625043,Democrat
TX,2018,current,35,154434.97878720379,86671.5219003291,Democrat
TX,2018,current,36,67304.02765517528,149491.0425795854,Republican
UT,2016,current,1,74585.34125934412,184625.63764663716,Republican
UT,2016,current,2,91885.14159814239,185054.28288684474,Republican
UT,2016,current,3,73574.28836191657,195745.67562302394,Republican
UT,2016,current,4,116245.22878059697,145230.40384349413,Republican
UT,2018,current,1,66423.71717718586,158045.23976451636,Republican
UT,2018,current,2,102574.85439984997,166493.5293663298,Republican
UT,2018,current,3,74682.1871211214,164793.94971117878,Republican
UT,2018,current,4,130328.24130184282,127974.28115797511,Democrat
VA,2016,current,1,123777.5808298587,216863.46393931514,Republican
VA,2016,current,2,127720.60944121436,184798.62136159898,Republican
VA,2016,current,3,196562.01666147972,117815.25647312304,Democrat
VA,2016,current,4,198004.25784555485,148756.61080263398,Democrat
VA,2016,current,5,145940.8781427511,208853.2688263408,Republican
VA,2016,current,6,112082.53945824852,221928.50295997548,Republican
VA,2016,current,7,166240.40384852048,207519.8160353049,Republican
VA,2016,current,8,191282.67627455734,90847.39250833579,Democrat
VA,2016,current,9,89157.99524842956,214446.71978081326,Republican
VA,2016,current,10,155064.49263155385,166934.47716183803,Republican
VA,2016,current,11,105774.54961783146,64245.87015072066,Democrat
VA,2018,current,1,149178.23176069144,180308.89805233644,Republican
VA,2018,current,2,125403.87229736616,125129.37867342074,Democrat
VA,2018,current,3,30790.591524138057,26320.28507949353,Democrat
VA,2018,current,4,171733.0891934054,99252.19486653918,Democrat
VA,2018,current,5,143220.80749108613,166018.3777468012,Republican
VA,2018,current,6,112696.04280407589,165604.04412479492,Republican
VA,2018,current,7,176096.24202903998,161143.27415775773,Democrat
VA,2018,current,8,245643.2733013559,94835.83561320897,Democrat
VA,2018,current,9,86807.50370577579,161826.2774938995,Republican
VA,2018,current,10,202976.5311342826,143786.7943238446,Democrat
VA,2018,current,11,223899.81475878257,84475.63986790313,Democrat
VT,2016,current,1,264414,0,Democrat
VT,2018,current,1,188547,70705,Democrat
WA,2016,current,1,212696.5530575115,128485.65847592769,Democrat
WA,2016,current,2,205979.33522347192,122918.46977473455,Democrat
WA,2016,current,3,122415.80625138967,194570.51361002272,Republican
WA,2016,current,4,1494.021509038163,227955.2348806582,Republican
WA,2016,current,5,130197.24722840074,194356.94460578662,Republican
WA,2016,current,6,183640.29344128745,134603.41840728655,Democrat
WA,2016,current,7,217796.3309962462,102727.30161931952,Democrat
WA,2016,current,8,172546.3935289305,133092.92115578902,Democrat
WA,2016,current,9,304478.3143313756,43649.737177780065,Democrat
WA,2016,current,10,184900.70443234785,122529.80029269523,Democrat
WA,2018,current,1,203602.38470940985,73798.41051215642,Democrat
WA,2018,current,2,193255.9100745779,48552.48640138708,Democrat
WA,2018,current,3,142974.85600045565,158618.7029453846,Republican
WA,2018,current,4,66820.95738117528,119888.55655895655,Republican
WA,2018,current,5,124936.41053513637,153916.89700259478,Republican
WA,2018,current,6,171353.8420842682,110763.44838521021,Democrat
WA,2018,current,7,216305.97962008524,74453.29712068706,Democrat
WA,2018,current,8,171345.22515878326,96028.27433944945,Democrat
WA,2018,current,9,302294.07291899,32493.849677325416,Democrat
WA,2018,current,10,159608.36151711785,91107.07705684856,Democrat
WI,2016,current,1,119036.48408664961,199289.29675365236,Republican
WI,2016,current,2,271772.7080771097,128500.3534759127,Democrat
WI,2016,current,3,8082.7004737741245,14450.397989452247,Republican
WI,2016,current,4,213277.0255047675,50987.43475773821,Democrat
WI,2016,current,5,112336.1775014556,235275.8949963603,Republican
WI,2016,current,6,131523.53834971428,206238.24639822645,Republican
WI,2016,current,7,131247.79518977087,209577.5367486273,Republican
WI,2016,current,8,135318.5708167584,225959.83888003047,Republican
WI,2018,current,1,132263.79948761527,156996.46617159955,Republican
WI,2018,current,2,11109.685459957018,8048.5906378717755,Democrat
WI,2018,current,3,183102.41378937796,129570.19245050832,Democrat
WI,2018,current,4,210662.6771001292,82254.42963333086,Democrat
WI,2018,current,5,129413.1417272697,213906.40392253225,Republican
WI,2018,current,6,143010.04454967577,182341.91001100774,Republican
WI,2018,current,7,127687.69735246786,190184.3005228435,Republican
WI,2018,current,8,119226.54053350726,207415.70665030598,Republican
WV,2016,current,1,73534.0,163469.0,Republican
WV,2016,current,2,101207.0,140807.0,Republican
WV,2016,current,3,49708.0,140741.0,Republican
WV,2018,current,1,70402.0,128725.0,Republican
WV,2018,current,2,86678.0,109018.0,Republican
WV,2018,current,3,75776.0,98048.0,Republican
WY,2016,current,1,75466,156176,Republican
WY,2018,current,1,59903,127963,Republican
